number;scheduledTime;actualTime;status
Garuda Indonesia+GA 9017;1636868700.0;1636870020.0;Departed
Korean Air+KE 6499;1636868700.0;1636870020.0;Departed
KLM+KL 1341;1636871700.0;1636871040.0;Departed
Xiamen+MF 9171;1636872900.0;1636872660.0;Departed
Xiamen+MF 9323;1636869900.0;1636870020.0;Departed
Xiamen+MF 9327;1636870200.0;1636870320.0;Departed
Xiamen+MF 9365;1636871400.0;1636871160.0;Departed
Xiamen+MF 9373;1636871400.0;1636870800.0;Departed
Xiamen+MF 9381;1636869900.0;1636869900.0;Departed
Xiamen+MF 9649;1636871700.0;1636871040.0;Departed
Xiamen+MF 9779;1636870200.0;1636870260.0;Departed
Malaysia+MH 5645;1636869900.0;1636870020.0;Departed
China Eastern+MU 1555;1636870200.0;1636870260.0;Departed
China Eastern+MU 1575;1636871400.0;1636871160.0;Departed
China Eastern+MU 1601;1636869900.0;1636869900.0;Departed
China Eastern+MU 1605;1636871400.0;1636870800.0;Departed
China Eastern+MU 1805;1636870200.0;1636870320.0;Departed
Aeroflot+SU 3249;1636871700.0;1636871040.0;Departed
Aeroflot+SU 3303;1636870200.0;1636870320.0;Departed
Aeroflot+SU 3323;1636869900.0;1636870020.0;Departed
China Southern+CZ 8086;1636874400.0;1636870020.0;Departed
China Southern+CZ 2576;1636880400.0;1636873200.0;Expected
KLM+KL 2563;1636872300.0;1636872120.0;Departed
KLM+KL 2755;1636870800.0;1636871100.0;Departed
Kenya Airways+KQ 1153;1636869900.0;1636870020.0;Departed
Kenya Airways+KQ 1229;1636870200.0;1636870260.0;Departed
Kenya Airways+KQ 1277;1636870200.0;1636870320.0;Departed
Kenya Airways+KQ 1341;1636871700.0;1636871040.0;Departed
Kenya Airways+KQ 1763;1636871400.0;1636871160.0;Departed
Vietnam+VN 3150;1636871400.0;1636871160.0;Departed
Vietnam+VN 3153;1636870200.0;1636870260.0;Departed
Virgin Atlantic+VS 5512;1636870200.0;1636870260.0;Departed
Virgin Atlantic+VS 5587;1636869900.0;1636869900.0;Departed
Virgin Atlantic+VS 5636;1636871700.0;1636871040.0;Departed
Virgin Atlantic+VS 5675;1636871400.0;1636871160.0;Departed
Virgin Atlantic+VS 5688;1636869900.0;1636870020.0;Departed
Virgin Atlantic+VS 5706;1636871400.0;1636870800.0;Departed
KLM+KL 1821;1636869900.0;1636869900.0;Departed
KLM+KL 1763;1636871400.0;1636871160.0;Departed
KLM+KL 1777;1636871400.0;1636870800.0;Departed
KLM+KL 1791;1636868700.0;1636870020.0;Departed
Lufthansa+LH 2303;1636872600.0;1636872600.0;GateClosed
KLM+KL 1277;1636870200.0;1636870320.0;Departed
Virgin Atlantic+VS 6965;1636870200.0;1636870320.0;Departed
EasyJet Europe+EC 3011;1636869600.0;1636871880.0;Departed
KLM+KL 1153;1636869900.0;1636870020.0;Departed
Transavia+HV 5313;1636870800.0;1636871100.0;Departed
KLM+KL 1229;1636870200.0;1636870260.0;Departed
Easyjet Switzerland+DS 1042;1636872000.0;1636871820.0;Departed
Transavia+HV 5807;1636872300.0;1636872120.0;Departed
KLM+KL 1619;1636872900.0;1636872660.0;Departed
EasyJet Europe+EC 7905;1636871700.0;1636870860.0;Departed
Delta Air Lines+DL 8190;1636872900.0;1636872900.0;GateClosed
KLM+KL 1711;1636872900.0;1636872900.0;GateClosed
Virgin Atlantic+VS 5754;1636872900.0;1636872900.0;GateClosed
Singapore+SQ 7393;1633821900.0;1633821000.0;Expected
Air France+AF 3112;1636287600.0;1636288860.0;Departed
Air France+AF 3157;1636287900.0;1636288320.0;Departed
Air France+AF 3176;1636288200.0;1636288380.0;Departed
Air France+AF 5133;1636288500.0;1636288260.0;Departed
Air France+AF 8249;1636287900.0;1636289820.0;Departed
Air France+AF 8255;1636287300.0;1636287420.0;Departed
Air France+AF 8257;1636288200.0;1636288620.0;Departed
Air France+AF 8277;1636287300.0;1636287480.0;Departed
Air France+AF 8295;1636289700.0;1636289640.0;Departed
Air France+AF 8423;1636288200.0;1636290060.0;Departed
Air France+AF 8437;1636288500.0;1636289340.0;Departed
Aeromexico+AM 6501;1636288200.0;1636288620.0;Departed
AirBridgeCargo+RU 601;1636237200.0;1636291380.0;Departed
KLM+KL 3948;1636285800.0;1636287780.0;Departed
Air Malta+KM 2150;1636285800.0;1636287780.0;Departed
Malaysia+MH 5230;1636285800.0;1636287780.0;Departed
Pakistan International+PK 4078;1636285800.0;1636287780.0;Departed
Saudia+SV 6767;1636285800.0;1636287780.0;Departed
TAP Air Portugal+TP 6890;1636285800.0;1636287780.0;Departed
SriLankan+UL 2378;1636285800.0;1636287780.0;Departed
flynas+XY 3078;1636285800.0;1636287780.0;Departed
Air France+AF 1793;1636289100.0;1636289100.0;Canceled
Delta Air Lines+DL 8527;1636289400.0;1636289940.0;Departed
Delta Air Lines+DL 8578;1636287600.0;1636287660.0;Departed
Delta Air Lines+DL 9218;1636287300.0;1636287840.0;Departed
Delta Air Lines+DL 9308;1636288200.0;1636288380.0;Departed
Delta Air Lines+DL 9315;1636287900.0;1636289580.0;Departed
Delta Air Lines+DL 9320;1636288200.0;1636290060.0;Departed
Delta Air Lines+DL 9322;1636287900.0;1636288320.0;Departed
Delta Air Lines+DL 9341;1636287300.0;1636287540.0;Departed
Delta Air Lines+DL 9355;1636288800.0;1636289220.0;Departed
Delta Air Lines+DL 9372;1636287900.0;1636289820.0;Departed
Delta Air Lines+DL 9420;1636288500.0;1636288800.0;Departed
Air Baltic+BT 5721;1636285800.0;1636287780.0;Departed
JU+JU 7453;1636285800.0;1636287780.0;Departed
Delta Air Lines+DL 9543;1636287300.0;1636288260.0;Departed
Delta Air Lines+DL 9577;1636289100.0;1636289280.0;Departed
Delta Air Lines+DL 9588;1636289700.0;1636289640.0;Departed
Delta Air Lines+DL 9591;1636287900.0;1636287660.0;Departed
Delta Air Lines+DL 9651;1636287300.0;1636287420.0;Departed
Delta Air Lines+DL 9655;1636287900.0;1636288020.0;Departed
Delta Air Lines+DL 9659;1636287300.0;1636287480.0;Departed
Delta Air Lines+DL 9677;1636287600.0;1636287600.0;Departed
Delta Air Lines+DL 9687;1636288500.0;1636289160.0;Departed
Delta Air Lines+DL 9697;1636287600.0;1636288080.0;Departed
Etihad Airways+EY 7381;1636288500.0;1636289160.0;Departed
Etihad Airways+EY 7389;1636288200.0;1636288380.0;Departed
Etihad Airways+EY 7408;1636287900.0;1636287660.0;Departed
Gol+G3 5543;1636288500.0;1636288800.0;Departed
Gol+G3 5553;1636287300.0;1636288260.0;Departed
Gol+G3 5572;1636289100.0;1636289280.0;Departed
Gol+G3 5619;1636287900.0;1636288320.0;Departed
Gol+G3 5648;1636287600.0;1636287600.0;Departed
Gol+G3 5649;1636288500.0;1636289160.0;Departed
Gol+G3 5652;1636287900.0;1636289580.0;Departed
Gol+G3 5669;1636288200.0;1636288380.0;Departed
Gol+G3 5671;1636287900.0;1636287660.0;Departed
Etihad Airways+EY 5810;1636289700.0;1636289640.0;Departed
Gol+G3 8635;1636289700.0;1636289640.0;Departed
Garuda Indonesia+GA 9013;1636287300.0;1636288260.0;Departed
Garuda Indonesia+GA 9214;1636288500.0;1636288800.0;Departed
Garuda Indonesia+GA 9360;1636288200.0;1636288380.0;Departed
Garuda Indonesia+GA 9480;1636287900.0;1636287660.0;Departed
Garuda Indonesia+GA 9484;1636288500.0;1636289160.0;Departed
Garuda Indonesia+GA 9542;1636289400.0;1636289940.0;Departed
Transavia+HV 583;1636287000.0;1636291440.0;Departed
KLM+KL 2013;1636289400.0;1636289940.0;Departed
KLM+KL 2758;1636287600.0;1636290720.0;Departed
KLM+KL 3598;1636287600.0;1636287660.0;Departed
Xiamen+MF 9617;1636288500.0;1636288800.0;Departed
Xiamen+MF 9631;1636287600.0;1636288080.0;Departed
Xiamen+MF 9661;1636288500.0;1636289160.0;Departed
Xiamen+MF 9669;1636287900.0;1636287660.0;Departed
Xiamen+MF 9695;1636289100.0;1636289280.0;Departed
Xiamen+MF 9797;1636287900.0;1636288320.0;Departed
Xiamen+MF 9835;1636288200.0;1636288380.0;Departed
Xiamen+MF 9951;1636287300.0;1636288260.0;Departed
Air Mauritius+MK 9501;1636289400.0;1636289940.0;Departed
China Eastern+MU 1772;1636289400.0;1636289940.0;Departed
Croatia+OU 5901;1636288800.0;1636289220.0;Departed
Kenya Airways+KQ 1115;1636288500.0;1636289160.0;Departed
Kenya Airways+KQ 1147;1636287900.0;1636287660.0;Departed
Kenya Airways+KQ 1603;1636287300.0;1636288260.0;Departed
Kenya Airways+KQ 1631;1636288500.0;1636288800.0;Departed
Pakistan International+PK 5958;1636289100.0;1636288800.0;Departed
UIA+PS 9435;1636288500.0;1636289160.0;Departed
UIA+PS 9447;1636287900.0;1636287660.0;Departed
UIA+PS 9467;1636288200.0;1636288380.0;Departed
Aeroflot+SU 3225;1636287900.0;1636289820.0;Departed
Aeroflot+SU 3227;1636287600.0;1636287600.0;Departed
Aeroflot+SU 3245;1636287900.0;1636289580.0;Departed
Aeroflot+SU 3447;1636287900.0;1636288020.0;Departed
Aeroflot+SU 3465;1636289700.0;1636289640.0;Departed
Saudia+SV 6306;1636288500.0;1636289160.0;Departed
Air Austral+UU 8741;1636289400.0;1636289940.0;Departed
Air Europa+UX 3743;1636288500.0;1636289160.0;Departed
Virgin Atlantic+VS 5530;1636287300.0;1636287480.0;Departed
Virgin Atlantic+VS 5539;1636288200.0;1636288380.0;Departed
Virgin Atlantic+VS 5547;1636287900.0;1636288320.0;Departed
Virgin Atlantic+VS 5613;1636287600.0;1636287600.0;Departed
Virgin Atlantic+VS 5622;1636288500.0;1636289160.0;Departed
Virgin Atlantic+VS 5634;1636287900.0;1636289580.0;Departed
Virgin Atlantic+VS 5719;1636287300.0;1636287420.0;Departed
Virgin Atlantic+VS 5759;1636287900.0;1636287660.0;Departed
Virgin Atlantic+VS 5800;1636287300.0;1636287540.0;Departed
Virgin Atlantic+VS 6155;1636289400.0;1636289940.0;Departed
Virgin Atlantic+VS 6336;1636287600.0;1636287660.0;Departed
Virgin Atlantic+VS 6875;1636288200.0;1636288620.0;Departed
Air Alsie+6I 6892;1636293240.0;1636293240.0;Departed
Air France+AF 8341;1636292400.0;1636292700.0;Departed
Corendon Dutch+CD 111;1636291800.0;1636291800.0;Departed
Unknown/Private owner+DCDAS;1636291980.0;1636291980.0;Departed
Delta Air Lines+DL 8185;1636292400.0;1636292280.0;Departed
Delta Air Lines+DL 9324;1636291200.0;1636291020.0;Departed
Delta Air Lines+DL 9393;1636291200.0;1636291740.0;Departed
Delta Air Lines+DL 9536;1636290900.0;1636291020.0;Departed
Delta Air Lines+DL 9565;1636291200.0;1636291140.0;Departed
Delta Air Lines+DL 9583;1636291800.0;1636291740.0;Departed
Delta Air Lines+DL 9594;1636290300.0;1636290180.0;Departed
Delta Air Lines+DL 9621;1636291200.0;1636291140.0;Departed
Delta Air Lines+DL 9634;1636293000.0;1636292700.0;Departed
Delta Air Lines+DL 9679;1636290300.0;1636290360.0;Departed
ET+ET 1454;1636290000.0;1636290000.0;GateClosed
Etihad Airways+EY 5807;1636290300.0;1636290360.0;Departed
Etihad Airways+EY 5809;1636290300.0;1636290180.0;Departed
Etihad Airways+EY 7390;1636290900.0;1636291020.0;Departed
Etihad Airways+EY 7426;1636293000.0;1636292700.0;Departed
Gol+G3 5506;1636292400.0;1636292700.0;Departed
Gol+G3 5526;1636293000.0;1636292700.0;Departed
Gol+G3 5654;1636290900.0;1636291020.0;Departed
Gol+G3 5657;1636290300.0;1636290360.0;Departed
Gol+G3 5674;1636290300.0;1636290180.0;Departed
Garuda Indonesia+GA 9230;1636291200.0;1636291140.0;Departed
Garuda Indonesia+GA 9236;1636292700.0;1636292820.0;Departed
Garuda Indonesia+GA 9488;1636291800.0;1636291740.0;Departed
Garuda Indonesia+GA 9758;1636290900.0;1636291020.0;Departed
Transavia+HV 5753;1636290600.0;1636290600.0;CanceledUncertain
United+UA 6928;1636289100.0;1636288800.0;Departed
Gol+G3 5574;1636291800.0;1636291740.0;Departed
Gol+G3 5584;1636291200.0;1636291140.0;Departed
Kenya Airways+KQ 1203;1636290300.0;1636290180.0;Departed
Xiamen+MF 9667;1636290900.0;1636291020.0;Departed
Xiamen+MF 9677;1636293000.0;1636292700.0;Departed
Xiamen+MF 9701;1636291800.0;1636291740.0;Departed
Xiamen+MF 9721;1636291200.0;1636291140.0;Departed
Xiamen+MF 9749;1636291200.0;1636291140.0;Departed
Xiamen+MF 9789;1636290300.0;1636290360.0;Departed
Xiamen+MF 9831;1636292400.0;1636292700.0;Departed
UIA+PS 9428;1636290900.0;1636291020.0;Departed
UIA+PS 9445;1636291200.0;1636291140.0;Departed
Malaysia+MH 5699;1636290300.0;1636290360.0;Departed
Malaysia+MH 9766;1636290900.0;1636291200.0;Departed
Aeroflot+SU 3301;1636293000.0;1636292700.0;Departed
Aeroflot+SU 3331;1636290300.0;1636290360.0;Departed
Aeroflot+SU 3433;1636290300.0;1636290180.0;Departed
Aeroflot+SU 3459;1636292400.0;1636292700.0;Departed
TAP Air Portugal+TP 7010;1636290000.0;1636290000.0;GateClosed
SriLankan+UL 3520;1636290900.0;1636291200.0;Departed
Virgin Atlantic+VS 5503;1636292400.0;1636292700.0;Departed
Virgin Atlantic+VS 5653;1636290900.0;1636291020.0;Departed
Virgin Atlantic+VS 5683;1636292400.0;1636292280.0;Departed
Virgin Atlantic+VS 5692;1636290300.0;1636290360.0;Departed
Virgin Atlantic+VS 5739;1636291200.0;1636291140.0;Departed
Virgin Atlantic+VS 5774;1636290300.0;1636290180.0;Departed
Virgin Atlantic+VS 5782;1636291200.0;1636291020.0;Departed
Virgin Atlantic+VS 6862;1636291200.0;1636291740.0;Departed
RwandAir+WB 9274;1636290900.0;1636291200.0;Departed
Oman Air+WY 5457;1636291200.0;1636291140.0;Departed
Oman Air+WY 5964;1636291200.0;1636291140.0;Departed
Air France+AF 8291;1636293900.0;1636293840.0;Departed
Delta Air Lines+DL 9511;1636294500.0;1636294500.0;GateClosed
Delta Air Lines+DL 9515;1636293900.0;1636293840.0;Departed
Delta Air Lines+DL 9517;1636294200.0;1636294200.0;GateClosed
Delta Air Lines+DL 9635;1636293900.0;1636293900.0;Boarding
Delta Air Lines+DL 9637;1636294500.0;1636294500.0;GateClosed
Etihad Airways+EY 7002;1636294200.0;1636294200.0;GateClosed
Etihad Airways+EY 7303;1636293900.0;1636293900.0;Boarding
Gol+G3 5522;1636294200.0;1636294200.0;GateClosed
Gol+G3 5528;1636293900.0;1636293900.0;Boarding
Garuda Indonesia+GA 9532;1636294500.0;1636294500.0;GateClosed
Kenya Airways+KQ 1357;1636294500.0;1636294500.0;GateClosed
Kenya Airways+KQ 1417;1636293900.0;1636293840.0;Departed
Kenya Airways+KQ 1447;1636294200.0;1636294200.0;GateClosed
Xiamen+MF 9771;1636294500.0;1636294500.0;GateClosed
Xiamen+MF 9950;1636293900.0;1636293900.0;Boarding
NSZ+NSZ 367D;1636293600.0;1636293600.0;Departed
UIA+PS 9441;1636293900.0;1636293840.0;Departed
Aeroflot+SU 3211;1636294500.0;1636294500.0;GateClosed
Aeroflot+SU 3221;1636294200.0;1636294200.0;GateClosed
Aeroflot+SU 3295;1636293600.0;1636293720.0;Departed
Aeroflot+SU 3319;1636293900.0;1636293900.0;Boarding
Aeroflot+SU 3365;1636293900.0;1636293840.0;Departed
Virgin Atlantic+VS 5528;1636293900.0;1636293840.0;Departed
Virgin Atlantic+VS 5611;1636294500.0;1636294500.0;GateClosed
Virgin Atlantic+VS 5764;1636294500.0;1636294500.0;GateClosed
Virgin Atlantic+VS 6953;1636294200.0;1636294200.0;GateClosed
Virgin Atlantic+VS 6974;1636293900.0;1636293900.0;Boarding
Air Canada+AC 7223;1636284300.0;1636291080.0;Canceled
KLM+KL 671;1636291200.0;1636291740.0;Departed
KLM+KL 1829;1636291200.0;1636291020.0;Departed
Lufthansa+LH 993;1636289100.0;1636289220.0;Departed
KLM+KL 1797;1636291200.0;1636291140.0;Departed
easyJet+U2 1834;1636289700.0;1636290720.0;Departed
KLM+KL 589;1636287900.0;1636289820.0;Departed
Eurowings+EW 2181;1636293900.0;1636293900.0;GateClosed
LATAM Cargo Chile+UC 1507;1636287600.0;1636288380.0;Departed
easyJet+U2 2156;1636289400.0;1636290120.0;Departed
easyJet+U2 8876;1636290300.0;1636290600.0;Departed
Xiamen+MF 9929;1636292700.0;1636292820.0;Departed
Virgin Atlantic+VS 6998;1636292700.0;1636292820.0;Departed
Gol+G3 5530;1636292700.0;1636292820.0;Departed
KLM+KL 1021;1636292700.0;1636292820.0;Departed
KLM+KL 1285;1636293000.0;1636292700.0;Departed
KLM+KL 1447;1636294200.0;1636294200.0;GateClosed
KLM+KL 1477;1636293900.0;1636293900.0;Boarding
Delta Air Lines+DL 9428;1636293600.0;1636293720.0;Departed
Virgin Atlantic+VS 6968;1636293000.0;1636292700.0;Departed
Gol+G3 5565;1636293600.0;1636293720.0;Departed
Virgin Atlantic+VS 5518;1636293600.0;1636293720.0;Departed
KLM+KL 937;1636293600.0;1636293720.0;Departed
Kenya Airways+KQ 937;1636293600.0;1636293720.0;Departed
Xiamen+MF 9997;1636293600.0;1636293720.0;Departed
Norwegian Air International+D8 3541;1636291200.0;1636291200.0;GateClosed
KLM+KL 1131;1636290900.0;1636291020.0;Departed
KLM+KL 1147;1636287900.0;1636287660.0;Departed
KLM+KL 1189;1636289700.0;1636289640.0;Departed
KLM+KL 1335;1636294500.0;1636294500.0;GateClosed
KLM+KL 1203;1636290300.0;1636290180.0;Departed
KLM+KL 1175;1636287900.0;1636288020.0;Departed
KLM+KL 1325;1636287600.0;1636287600.0;Departed
KLM+KL 1161;1636290300.0;1636290360.0;Departed
KLM+KL 1365;1636287300.0;1636287540.0;Departed
KLM+KL 1995;1636287300.0;1636287420.0;Departed
KLM+KL 1921;1636292400.0;1636292280.0;Departed
Transavia+HV 5665;1636287000.0;1636287420.0;Departed
Delta Air Lines+DL 7489;1636287000.0;1636287420.0;Departed
KLM+KL 1115;1636288500.0;1636289160.0;Departed
EgyptAir+MS 758;1636290000.0;1636290000.0;GateClosed
KLM+KL 1943;1636288800.0;1636289220.0;Departed
KLM+KL 1687;1636287900.0;1636289580.0;Departed
Delta Air Lines+DL 9603;1636287900.0;1636288560.0;Departed
Garuda Indonesia+GA 9246;1636287900.0;1636288560.0;Departed
Etihad Airways+EY 5834;1636287900.0;1636288560.0;Departed
Gol+G3 8583;1636287900.0;1636288560.0;Departed
China+CI 9393;1636287900.0;1636288560.0;Departed
KLM+KL 1673;1636287900.0;1636288560.0;Departed
Saudia+SV 6310;1636287900.0;1636288560.0;Departed
Virgin Atlantic+VS 5630;1636287900.0;1636288560.0;Departed
Xiamen+MF 9705;1636287900.0;1636288560.0;Departed
Pegasus+PC 7721;1636287900.0;1636288560.0;Departed
UIA+PS 9473;1636287900.0;1636288560.0;Departed
Norwegian Air International+D8 3672;1636289100.0;1636292220.0;Departed
Transavia+HV 6333;1636292700.0;1636293000.0;Departed
KLM+KL 1417;1636293900.0;1636293840.0;Departed
KLM+KL 1257;1636288200.0;1636288380.0;Departed
Air France+AF 1821;1636287600.0;1636287660.0;Departed
KLM+KL 1317;1636292400.0;1636292700.0;Departed
KLM+KL 1307;1636287900.0;1636288320.0;Departed
KLM+KL 1405;1636287300.0;1636287480.0;Departed
Air France+AF 1741;1636289400.0;1636289940.0;Departed
Transavia France+TO 4017;1636289100.0;1636289640.0;Departed
Transavia+HV 6867;1636291800.0;1636291800.0;Boarding
KLM+KL 1977;1636287600.0;1636288080.0;Departed
KLM+KL 1603;1636287300.0;1636288260.0;Departed
KLM+KL 1631;1636288500.0;1636288800.0;Departed
KLM+KL 1591;1636289100.0;1636289280.0;Departed
KLM+KL 1655;1636291800.0;1636291740.0;Departed
KLM+KL 1847;1636287900.0;1636287960.0;Departed
KLM+KL 1357;1636294500.0;1636294500.0;GateClosed
Vueling+VY 8435;1636288800.0;1636288860.0;Departed
Delta Air Lines+DL 9528;1636287900.0;1636287960.0;Departed
Garuda Indonesia+GA 9536;1636287900.0;1636287960.0;Departed
Xiamen+MF 9781;1636287900.0;1636287960.0;Departed
Gol+G3 5599;1636290600.0;1636290720.0;Departed
KLM+KL 1931;1636290600.0;1636290720.0;Departed
EasyJet Europe+EC 1354;1636287900.0;1636288140.0;Departed
Delta Air Lines+DL 9617;1636290600.0;1636290720.0;Departed
KLM+KL 1961;1636291200.0;1636291140.0;Departed
SWISS+LX 729;1636289400.0;1636290660.0;Departed
Xiamen+MF 9743;1636290600.0;1636290720.0;Departed
Pegasus+PC 1254;1636284600.0;1636294500.0;Delayed
KLM+KL 431;1636287300.0;1636287840.0;Departed
KLM+KL 685;1636288200.0;1636288620.0;Departed
Turkish+TK 1958;1636289100.0;1636288800.0;Departed
Royal Jordanian+RJ 152;1636290300.0;1636290480.0;Departed
Saudia+SV 216;1636289700.0;1636292700.0;Departed
Kuwait Airways+KU 128;1636287600.0;1636289040.0;Departed
Transavia+HV 6307;1636287600.0;1636290720.0;Departed
KLM+KL 427;1636288200.0;1636290060.0;Departed
Emirates+EK 148;1636288200.0;1636289820.0;Departed
Qatar Airways+QR 274;1636290900.0;1636291200.0;Departed
KLM+KL 861;1636288500.0;1636288260.0;Departed
Etihad Airways+EY 78;1636285800.0;1636287780.0;Departed
KLM+KL 867;1636288500.0;1636289340.0;Departed
KLM+KL 733;1636287600.0;1636288860.0;Departed
Aeromexico+AM 26;1636489500.0;1636489440.0;Departed
Garuda Indonesia+GA 9992;1636489500.0;1636489440.0;Departed
KLM+KL 8990;1636489500.0;1636489440.0;Departed
El Al+LY 8201;1636489500.0;1636489440.0;Departed
CSA+OK 3126;1636489500.0;1636489440.0;Departed
Aeroflot+SU 4408;1636489500.0;1636489440.0;Departed
Turkish+TK 1956;1636490100.0;1636489500.0;Departed
Gulf Air+GF 6050;1636490100.0;1636489500.0;Departed
Pakistan International+PK 5956;1636490100.0;1636489500.0;Departed
FedEx+FX 5187;1636490400.0;1636490460.0;Departed
Transavia+HV 6143;1634089800.0;1634090640.0;Departed
KLM+KL 2641;1634089800.0;1634090640.0;Departed
Transavia+HV 5799;1634091300.0;1634091180.0;Departed
Transavia+HV 5311;1634091300.0;1634091480.0;Departed
Transavia+HV 5355;1634090700.0;1634091600.0;Departed
KLM+KL 2667;1634090700.0;1634091600.0;Departed
TUIfly Netherlands+OR 629;1634091600.0;1634091840.0;Departed
KLM+KL 1223;1634092500.0;1634092260.0;Departed
Air France+AF 8223;1634092500.0;1634092260.0;Departed
Delta Air Lines+DL 9540;1634092500.0;1634092260.0;Departed
Kenya Airways+KQ 1223;1634092500.0;1634092260.0;Departed
Xiamen+MF 9773;1634092500.0;1634092260.0;Departed
Virgin Atlantic+VS 5510;1634092500.0;1634092260.0;Departed
Transavia+HV 5663;1634092200.0;1634092560.0;Departed
KLM+KL 2691;1634092200.0;1634092560.0;Departed
KLM+KL 1721;1634093100.0;1634092680.0;Departed
Air France+AF 3146;1634093100.0;1634092680.0;Departed
Delta Air Lines+DL 9529;1634093100.0;1634092680.0;Departed
Kenya Airways+KQ 1721;1634093100.0;1634092680.0;Departed
Xiamen+MF 9991;1634093100.0;1634092680.0;Departed
Malaysia+MH 5683;1634093100.0;1634092680.0;Departed
China Eastern+MU 1833;1634093100.0;1634092680.0;Departed
Virgin Atlantic+VS 5505;1634093100.0;1634092680.0;Departed
Transavia+HV 6729;1634092800.0;1634093040.0;Departed
